ID,Age,Gender,Marital_Status,Job_Role,Experience_Years,Monthly_Salary_INR,Working_Hours_per_Week,Commute_Time_Hours,Remote_Work,Stress_Level,Health_Issues,Company_Size,Department,Sleep_Hours,Physical_Activity_Hours_per_Week,Mental_Health_Leave_Taken,Manager_Support_Level,Work_Pressure_Level,Annual_Leaves_Taken,Work_Life_Balance,Family_Support_Level,Job_Satisfaction,Performance_Rating,Team_Size,Training_Opportunities,Gender_Bias_Experienced,Discrimination_Experienced,Burnout_Symptoms,Location
11886,27,Male,Single,Developer,7,62973.87,56,0.73,True,7,Physical,Large,Admin,8.4,8.3,False,1,1,10,5,7,0,10,2,True,False,True,Yes,Tier-3
11887,36,Male,Divorced,Manager,0,158206.75,70,0.5,True,9,Both,Large,Admin,8.1,9.5,False,6,1,28,10,7,1,0,52,True,True,False,Occasional,Tier-2
11888,46,Male,Widowed,HR,3,73467.47,43,1.65,True,1,Physical,Medium,Sales,5.2,4.2,True,9,1,2,4,0,8,10,83,False,True,True,Yes,Tier-2
11889,19,Female,Divorced,Sales,18,161035.64,86,2.63,True,6,Mental,Small,Marketing,7.4,6.9,True,7,5,21,8,6,5,8,77,False,True,True,Occasional,Tier-3
11890,53,Female,Single,Manager,11,132553.28,60,1.34,False,9,None,Small,Finance,8.3,7.2,True,7,1,20,9,4,10,6,34,True,False,False,No,Tier-3
11891,36,Female,Divorced,Developer,33,171458.57,42,1.31,False,0,Both,Medium,Marketing,5.7,5.0,True,7,5,25,0,3,2,1,24,False,False,False,Occasional,Tier-3
11892,24,Non-Binary,Widowed,Sales,7,102729.27,68,0.97,True,4,Physical,Large,Finance,4.2,8.8,True,8,7,7,0,10,4,7,80,False,False,True,Occasional,Tier-3
11893,43,Male,Single,Sales,21,171948.36,62,2.19,False,2,Both,Medium,Admin,4.5,9.5,False,6,10,19,1,9,9,8,26,True,True,True,Occasional,Tier-2
11894,32,Female,Single,Sales,23,166415.71,47,1.35,True,8,None,Small,IT,8.4,3.4,False,1,4,12,2,0,6,10,41,False,True,False,Occasional,Tier-3
11895,64,Male,Married,Developer,8,163505.61,55,2.46,True,1,Mental,Large,Marketing,8.2,7.3,True,3,3,13,4,10,4,2,1,True,False,True,Occasional,Tier-3
11896,55,Male,Single,Sales,25,185678.97,48,0.48,False,5,None,Small,Marketing,6.5,6.8,False,5,4,6,5,3,3,4,30,True,True,False,No,Tier-2
11897,20,Male,Single,HR,11,101678.09,88,1.62,False,5,None,Large,Finance,6.9,4.1,True,0,5,5,5,4,0,10,22,False,True,True,Yes,Tier-3
11898,55,Female,Divorced,Sales,21,27485.51,70,2.83,False,3,Mental,Large,Sales,5.9,4.5,False,7,7,18,1,6,3,10,95,True,False,False,No,Tier-3
11899,33,Non-Binary,Married,Support,13,155396.68,73,2.38,False,1,Both,Medium,HR,5.7,7.8,False,9,4,12,7,10,5,10,78,True,True,True,Yes,Tier-3
11900,19,Non-Binary,Married,Support,7,28537.62,80,0.62,False,0,Physical,Large,HR,6.7,4.8,True,9,4,17,5,10,9,3,46,True,True,False,No,Tier-1
11901,48,Non-Binary,Divorced,HR,27,156027.97,44,1.02,True,2,Both,Small,Admin,7.8,2.7,True,9,10,11,8,6,9,2,48,False,True,False,Occasional,Tier-3
11902,45,Non-Binary,Single,Developer,8,43444.94,70,1.86,False,0,None,Small,HR,8.1,7.1,False,2,0,5,3,10,2,7,14,True,True,False,Yes,Tier-3
11903,24,Female,Widowed,Developer,38,121294.81,66,1.8,True,2,Both,Small,Marketing,4.9,0.9,False,2,0,22,1,2,6,9,30,False,True,False,No,Tier-1
11904,47,Non-Binary,Married,Support,38,56218.75,41,1.81,True,7,Physical,Large,Finance,8.3,1.7,True,2,10,23,1,5,4,5,6,False,True,False,No,Tier-2
11905,60,Non-Binary,Married,Developer,0,153678.78,59,2.74,False,0,Mental,Large,Sales,7.3,6.8,True,10,4,22,3,7,6,2,58,True,False,False,Occasional,Tier-3
11906,24,Female,Widowed,Sales,33,136407.08,63,0.26,False,7,Both,Large,Sales,6.1,9.7,True,0,0,3,4,10,5,1,42,False,True,True,Occasional,Metro
11907,53,Female,Widowed,Manager,25,108305.35,39,2.77,False,5,Both,Medium,HR,8.3,5.3,True,8,0,2,6,5,9,6,28,True,True,True,Occasional,Tier-2
11908,46,Male,Divorced,Manager,4,50010.44,51,1.46,True,3,None,Medium,Admin,5.5,5.8,False,7,10,12,2,6,5,6,98,True,False,False,No,Tier-3
11909,41,Male,Married,Sales,22,115366.34,57,2.33,True,7,Mental,Medium,Sales,5.8,0.7,False,10,10,30,5,7,6,6,87,True,True,False,Yes,Tier-3
11910,56,Non-Binary,Single,Analyst,40,80273.21,70,2.18,True,6,Both,Medium,Sales,4.3,7.9,True,5,0,14,2,8,9,2,67,True,True,False,Occasional,Tier-1
11911,21,Male,Divorced,Analyst,9,151228.63,78,1.19,True,1,None,Medium,HR,6.6,0.0,False,5,6,1,6,5,8,1,15,True,False,False,Occasional,Tier-1
11912,46,Female,Widowed,HR,6,160210.07,63,1.79,True,0,Mental,Large,Marketing,7.6,7.4,True,6,10,19,1,9,8,3,45,False,True,True,Occasional,Tier-2
11913,61,Male,Single,Manager,32,38562.45,78,2.09,False,5,Physical,Small,Marketing,4.1,6.9,True,10,9,29,3,9,10,0,55,True,True,True,Yes,Tier-1
11914,22,Male,Widowed,Sales,9,73433.64,62,1.63,False,6,None,Medium,IT,4.5,8.5,False,8,10,18,0,4,10,0,81,False,False,True,No,Tier-3
11915,46,Female,Widowed,Developer,9,168297.18,50,2.23,False,9,Physical,Medium,Finance,5.8,4.3,True,4,6,24,8,2,3,5,20,False,True,False,No,Tier-3
11916,47,Non-Binary,Married,Manager,5,163952.23,46,2.44,True,0,Mental,Medium,Finance,5.9,7.4,True,2,2,24,2,5,10,4,53,True,True,True,Yes,Tier-2
11917,46,Male,Divorced,Sales,31,164654.77,73,2.58,False,6,Mental,Small,Sales,5.3,6.1,True,1,3,1,1,2,1,2,2,True,True,False,Yes,Tier-3
11918,43,Male,Single,Support,1,85617.06,87,1.88,True,6,Both,Medium,IT,6.6,8.5,False,10,2,23,3,2,8,5,52,True,False,True,Yes,Tier-2
11919,36,Non-Binary,Married,Support,13,27096.32,40,0.96,False,6,Mental,Small,Admin,5.4,3.8,True,8,2,20,5,8,6,10,95,True,True,False,Occasional,Tier-2
11920,43,Male,Single,Analyst,8,191291.31,41,2.6,True,4,Physical,Large,Sales,7.4,5.6,False,4,3,30,6,10,3,6,56,True,True,False,Yes,Tier-1
11921,54,Non-Binary,Single,Support,17,57167.23,39,1.44,True,6,Mental,Small,Admin,7.4,6.5,True,3,8,7,6,0,3,7,21,False,True,False,Yes,Tier-3
11922,44,Female,Divorced,Support,10,72619.75,46,0.76,False,6,Both,Small,Marketing,4.0,7.4,True,5,10,5,9,7,8,2,84,False,True,False,No,Tier-2
11923,47,Female,Single,Analyst,16,68932.63,61,1.11,True,2,Mental,Small,HR,4.0,2.0,False,1,1,20,4,8,7,7,14,False,False,True,Yes,Tier-1
11924,47,Non-Binary,Married,Analyst,26,164728.23,49,0.15,True,5,Physical,Medium,Sales,5.8,0.1,True,8,4,16,4,4,7,7,100,False,False,True,No,Tier-3
11925,20,Female,Married,Support,4,36016.7,64,0.82,True,3,Both,Large,IT,8.6,8.6,True,7,0,10,6,3,0,10,7,True,True,False,Yes,Tier-2
11926,60,Female,Married,HR,35,77488.3,58,2.47,True,10,None,Small,HR,7.9,5.8,False,6,6,6,0,7,10,1,46,False,True,False,No,Tier-1
11927,24,Female,Married,Sales,33,163276.24,61,1.89,True,1,None,Large,HR,4.4,1.3,True,4,4,17,3,4,4,7,40,True,False,False,Occasional,Tier-2
11928,26,Female,Single,Sales,26,185861.01,87,1.31,True,3,None,Medium,Admin,5.0,4.1,False,6,9,22,4,9,7,0,71,True,False,False,No,Tier-2
11929,58,Female,Married,Support,17,65833.67,86,1.99,False,7,Mental,Small,HR,5.1,0.9,False,9,1,6,2,7,6,2,90,False,False,False,Yes,Metro
11930,59,Female,Divorced,Developer,40,34938.97,89,1.15,False,4,Mental,Medium,HR,5.8,0.9,False,2,8,12,0,9,3,3,32,True,False,False,Yes,Tier-3
11931,30,Male,Single,Sales,0,111104.23,40,0.17,False,6,None,Medium,Finance,8.7,0.5,True,1,8,18,1,0,6,3,46,True,True,False,Yes,Tier-3
11932,32,Male,Divorced,Developer,15,107071.83,73,0.31,False,4,Physical,Large,IT,8.4,0.0,True,9,2,7,5,4,3,6,74,True,False,False,No,Tier-1
11933,22,Male,Married,Support,38,91961.62,58,1.83,False,1,None,Small,Admin,6.0,2.7,True,10,0,26,5,7,5,1,35,False,True,False,No,Metro
11934,46,Female,Divorced,Analyst,18,195315.47,57,2.36,True,5,None,Large,Marketing,5.9,8.9,True,9,6,2,6,1,9,3,27,False,True,False,No,Metro
11935,52,Male,Widowed,Manager,32,51650.58,48,1.53,True,1,Mental,Large,Marketing,5.7,1.0,False,4,3,21,8,2,2,0,38,True,False,False,Occasional,Tier-2
11936,44,Non-Binary,Married,Analyst,29,194047.27,88,0.85,True,7,Both,Small,Sales,6.9,9.7,True,1,4,20,8,1,0,3,65,False,False,False,No,Tier-3
11937,44,Non-Binary,Single,Sales,26,48420.33,79,1.79,True,2,Physical,Large,HR,4.7,4.8,True,0,6,2,4,6,6,6,59,False,True,True,Occasional,Metro
11938,25,Non-Binary,Divorced,Developer,31,51094.1,85,0.44,True,7,None,Small,Finance,6.2,8.9,True,1,4,25,8,6,2,0,98,True,False,False,Yes,Tier-2
11939,49,Male,Single,Analyst,28,89663.81,63,2.18,False,6,Physical,Large,Finance,4.8,1.8,False,9,3,18,3,10,1,6,74,True,False,False,Yes,Tier-1
11940,37,Female,Married,Sales,7,184590.07,53,0.98,True,3,Both,Large,Finance,6.6,2.2,True,7,4,4,5,2,1,9,31,True,True,False,Yes,Tier-2
11941,27,Non-Binary,Single,Sales,34,65471.25,43,3.0,True,9,Mental,Large,HR,4.1,1.3,False,9,1,4,10,7,3,3,3,False,True,True,No,Tier-3
11942,30,Male,Divorced,Developer,34,171201.81,84,2.82,False,8,None,Medium,Marketing,8.9,4.2,True,10,2,9,8,1,3,7,39,False,True,False,Occasional,Tier-2
11943,46,Male,Divorced,Support,13,80555.37,53,0.14,True,3,Mental,Medium,Marketing,8.4,4.7,False,4,4,1,10,8,6,3,69,True,True,True,No,Tier-1
11944,52,Female,Widowed,HR,36,185309.47,55,0.65,False,2,None,Medium,Marketing,7.9,8.2,False,8,7,2,5,5,10,0,26,True,True,False,Occasional,Tier-3
11945,25,Female,Widowed,Manager,37,22376.24,89,2.15,True,6,Both,Large,Admin,7.3,2.8,True,10,7,30,1,6,9,7,90,True,True,True,No,Tier-2
11946,46,Male,Divorced,HR,39,155236.6,76,2.65,False,9,Both,Small,Admin,8.3,3.3,False,0,10,7,8,1,0,0,29,True,False,False,No,Metro
11947,48,Female,Widowed,Analyst,39,71894.11,52,0.54,False,6,None,Medium,IT,8.5,2.8,False,6,0,12,5,7,8,2,11,True,True,True,Occasional,Tier-3
11948,58,Female,Married,HR,37,109423.1,69,0.24,False,4,Mental,Medium,Finance,7.9,0.4,True,9,5,18,2,5,8,7,71,False,False,False,No,Tier-1
11949,47,Female,Divorced,Developer,31,114915.24,84,0.39,True,10,Mental,Small,Admin,6.5,4.6,True,10,3,14,9,1,8,8,29,True,True,True,Yes,Tier-2
11950,39,Female,Divorced,Manager,9,174896.59,75,1.87,False,5,Both,Large,Finance,5.1,7.4,True,5,5,25,1,6,2,2,70,True,False,True,Occasional,Tier-1
11951,38,Female,Divorced,HR,28,119733.11,88,1.67,False,3,Physical,Medium,Finance,8.5,3.8,False,1,6,13,6,3,10,10,17,False,True,True,No,Metro
11952,29,Male,Single,HR,30,123788.83,44,2.86,True,9,Physical,Large,HR,6.2,9.4,True,0,2,17,3,2,6,7,21,True,True,True,No,Tier-1
11953,28,Non-Binary,Married,Manager,7,128975.02,85,1.22,True,0,Mental,Medium,IT,5.2,2.5,True,7,4,23,7,6,9,6,91,True,False,False,Occasional,Metro
11954,19,Male,Married,Analyst,22,24981.66,78,2.88,True,7,None,Large,Finance,4.9,2.8,True,6,0,21,5,1,8,3,92,False,True,False,Yes,Tier-3
11955,58,Male,Married,Developer,5,43732.33,39,2.91,True,1,Both,Large,Admin,8.3,9.8,True,1,8,0,6,8,8,7,20,False,True,True,Occasional,Tier-3
11956,19,Male,Married,Manager,20,107870.69,45,0.43,True,5,Mental,Medium,IT,7.6,0.1,False,5,3,29,7,2,10,9,25,True,False,False,Occasional,Tier-3
11957,51,Male,Divorced,Analyst,4,139040.08,73,2.86,False,4,Mental,Small,Admin,7.2,3.7,False,9,6,27,3,3,1,3,47,False,False,False,Occasional,Tier-1
11958,20,Male,Widowed,Manager,36,56108.88,80,0.18,True,7,Physical,Large,Marketing,4.1,8.2,True,0,4,28,7,2,4,8,52,True,False,True,No,Tier-2
11959,33,Female,Married,Developer,4,25508.24,71,2.94,True,0,Both,Small,Admin,5.4,9.9,False,6,8,5,2,6,4,5,2,True,True,False,Occasional,Tier-3
11960,21,Non-Binary,Married,Developer,5,129835.78,57,0.76,False,6,None,Medium,IT,5.3,3.4,False,1,3,29,9,6,10,5,45,True,True,False,No,Metro
11961,40,Female,Widowed,HR,4,47506.3,35,1.51,True,3,Mental,Medium,Admin,4.4,7.7,False,6,8,14,4,1,4,2,1,False,False,True,Yes,Tier-1
11962,37,Non-Binary,Divorced,HR,0,21305.32,70,0.09,True,9,None,Large,Sales,6.9,7.5,False,8,5,19,5,0,8,6,14,False,True,False,Yes,Tier-3
11963,42,Male,Divorced,Sales,26,36782.83,49,1.88,False,6,Both,Large,Finance,5.7,7.0,False,10,0,1,1,0,2,5,10,False,True,True,Yes,Tier-3
11964,47,Male,Divorced,Sales,11,31190.58,67,0.57,False,5,Physical,Medium,Marketing,5.0,1.3,False,0,9,29,0,6,4,2,8,False,False,True,No,Tier-2
11965,35,Male,Divorced,HR,2,176671.09,66,2.95,False,1,Both,Small,IT,7.1,1.5,False,0,0,3,0,3,6,1,43,False,True,False,Yes,Metro
11966,59,Male,Widowed,Developer,5,76653.0,64,2.83,False,6,Physical,Small,IT,4.8,9.6,False,10,5,13,2,6,4,10,40,True,True,True,No,Tier-3
11967,28,Male,Single,Analyst,0,136642.21,38,2.19,True,7,Physical,Medium,Admin,6.3,3.9,False,5,1,7,2,10,3,2,52,True,False,True,Yes,Metro
11968,46,Male,Widowed,Support,9,103249.88,78,1.98,False,9,Both,Small,Admin,6.2,4.9,True,6,8,13,7,5,5,9,25,True,True,False,No,Metro
11969,34,Male,Married,HR,9,108255.0,63,2.99,False,10,None,Medium,Sales,6.4,2.5,True,3,9,17,5,2,10,1,94,True,True,True,Occasional,Tier-2
11970,43,Non-Binary,Divorced,Sales,7,77671.26,59,0.02,True,0,None,Large,HR,5.1,5.2,True,9,5,21,7,5,0,5,80,False,True,False,Yes,Tier-2
11971,40,Male,Married,Developer,11,101594.02,55,1.2,True,7,Both,Small,IT,5.8,3.9,True,6,5,3,1,7,2,7,39,False,True,True,Yes,Tier-1
11972,65,Male,Single,Support,24,61669.28,44,1.89,True,1,Both,Small,Finance,7.3,2.4,False,5,4,0,9,8,6,1,80,True,True,False,No,Tier-3
11973,37,Male,Divorced,Manager,33,167958.51,78,0.24,False,10,Both,Small,Admin,5.7,2.8,False,9,10,17,0,2,1,2,44,False,False,True,Yes,Tier-3
11974,62,Non-Binary,Single,HR,23,89132.08,83,1.83,True,10,Mental,Large,IT,7.1,1.6,True,8,6,6,6,9,1,2,18,False,False,True,Yes,Tier-1
11975,19,Non-Binary,Married,HR,0,115343.84,44,1.08,False,2,None,Large,IT,8.3,7.0,False,2,6,14,9,1,5,1,82,False,True,True,Yes,Tier-2
11976,41,Male,Widowed,Analyst,3,106468.25,56,2.96,False,10,Both,Large,Marketing,4.4,8.1,False,5,10,25,6,3,10,2,24,True,True,True,Yes,Tier-1
11977,48,Female,Single,Support,12,188947.74,71,0.02,True,0,Physical,Small,HR,6.8,9.3,True,8,9,22,9,8,2,5,40,False,False,False,Yes,Metro
11978,44,Non-Binary,Widowed,Developer,22,79062.91,85,0.59,True,5,Both,Large,Marketing,8.2,0.2,True,4,2,4,1,6,2,2,15,True,True,False,No,Tier-3
11979,19,Male,Married,Analyst,10,100769.09,65,2.09,True,6,Physical,Small,HR,4.2,9.1,False,6,1,0,2,3,8,4,53,True,True,False,No,Tier-3
11980,31,Non-Binary,Married,Manager,35,77523.92,49,1.37,False,3,Physical,Medium,Finance,4.9,3.2,True,9,8,27,10,8,2,7,13,True,True,False,Yes,Tier-1
11981,21,Female,Married,Developer,40,170179.81,43,1.61,True,6,None,Medium,Finance,8.9,1.8,False,9,1,6,9,5,3,3,81,False,True,False,No,Tier-1
11982,30,Male,Married,Analyst,18,45273.37,90,2.59,False,5,Mental,Large,Finance,8.4,8.1,False,10,4,3,2,7,6,3,24,False,True,False,No,Tier-3
11983,53,Non-Binary,Married,Manager,4,88122.42,75,2.68,True,0,Mental,Small,IT,4.5,7.2,False,6,1,19,8,5,1,4,7,True,False,False,Yes,Metro
11984,52,Female,Divorced,Manager,18,161899.9,87,0.85,True,7,Both,Large,IT,5.2,0.6,False,8,5,5,5,9,7,6,44,True,False,True,No,Tier-3
11985,61,Non-Binary,Divorced,HR,2,163092.69,86,1.7,False,5,None,Medium,IT,4.9,6.7,True,6,7,18,1,10,8,7,99,True,False,False,Yes,Tier-2
11986,25,Non-Binary,Widowed,Support,5,193649.9,47,1.62,True,8,Mental,Small,Sales,4.1,6.7,True,8,7,13,3,3,1,9,94,True,True,False,Yes,Tier-2
11987,19,Male,Single,Support,4,197146.12,86,1.64,True,6,Mental,Medium,IT,4.2,9.2,False,3,3,6,2,5,6,10,98,False,False,False,No,Metro
11988,23,Male,Single,Developer,36,88791.3,62,1.0,True,2,None,Large,Finance,4.5,6.0,False,7,4,9,7,3,7,8,39,True,False,True,Occasional,Tier-3
11989,48,Non-Binary,Divorced,Manager,29,96513.37,88,2.88,True,2,Mental,Small,Finance,8.9,4.5,False,8,6,10,7,9,0,8,34,True,True,True,Yes,Tier-1
11990,27,Female,Married,Analyst,32,108166.16,63,1.34,True,4,Physical,Small,Sales,5.3,3.2,False,5,2,22,9,5,0,5,36,True,False,False,Occasional,Metro
11991,61,Male,Married,Developer,37,114069.4,71,0.68,False,3,Both,Small,Sales,4.1,0.4,False,1,10,29,1,9,6,10,42,True,True,True,Yes,Metro
11992,38,Non-Binary,Divorced,Manager,9,143874.68,86,0.14,False,4,Mental,Small,Admin,4.2,1.1,True,1,0,8,2,7,0,2,77,True,True,False,No,Tier-1
11993,59,Non-Binary,Married,HR,26,31112.69,64,0.61,False,7,None,Medium,IT,7.0,4.4,False,10,3,16,1,7,2,3,58,False,True,False,No,Metro
11994,27,Male,Single,Sales,38,163719.61,78,1.86,False,0,Mental,Large,IT,4.7,8.3,False,7,1,9,0,8,2,10,61,True,False,True,Yes,Metro
11995,40,Male,Married,Sales,5,110027.33,45,2.62,False,8,Physical,Small,Sales,5.2,5.2,True,3,4,21,3,6,3,5,60,False,True,True,Occasional,Metro
11996,20,Non-Binary,Married,Support,21,133836.99,48,0.87,True,3,Physical,Medium,Admin,8.7,4.9,True,5,1,9,5,3,8,10,58,False,False,True,No,Tier-1
11997,49,Male,Single,Sales,22,49920.11,71,1.35,True,1,Both,Large,HR,7.3,0.3,False,4,10,9,2,10,3,8,88,True,True,True,Yes,Tier-1
11998,37,Non-Binary,Single,Manager,14,119386.09,41,2.46,True,0,Physical,Large,HR,5.0,8.4,True,0,9,13,5,1,1,5,94,True,False,True,Yes,Metro
11999,27,Female,Divorced,Manager,6,184359.41,57,0.38,False,9,Physical,Medium,HR,6.0,3.3,False,1,3,3,1,10,2,0,61,False,True,True,No,Tier-1
12000,46,Male,Married,Analyst,3,161880.96,72,0.9,True,3,Physical,Medium,Sales,5.5,7.8,True,4,9,5,0,10,4,9,46,False,False,False,Yes,Tier-1
12001,58,Male,Widowed,Sales,0,175946.0,52,2.8,False,6,Physical,Small,Finance,8.8,1.4,False,0,0,6,6,5,0,7,26,True,True,False,Yes,Tier-1
12002,63,Non-Binary,Single,Sales,19,171613.68,63,1.58,True,8,Mental,Medium,HR,4.3,8.7,True,5,8,22,2,2,1,6,32,True,True,True,Occasional,Metro
12003,51,Male,Single,Developer,1,91565.7,44,2.75,True,5,Both,Medium,Admin,9.0,7.8,True,1,4,30,4,4,9,0,9,True,True,False,Yes,Tier-3
12004,54,Female,Single,Developer,2,123898.22,72,2.92,True,2,Mental,Large,HR,7.0,6.4,False,5,0,8,2,7,10,5,100,False,False,False,Yes,Tier-3
12005,37,Non-Binary,Single,Manager,36,186845.58,60,2.33,True,0,None,Large,HR,4.9,4.1,True,6,4,3,8,1,6,3,75,False,False,True,Yes,Tier-1
12006,25,Female,Single,Support,15,63330.36,87,2.75,False,3,Both,Medium,Finance,4.8,9.4,True,6,10,20,5,2,5,0,81,False,False,True,Occasional,Tier-2
12007,24,Female,Single,Manager,11,129585.08,73,0.08,True,5,None,Medium,Sales,5.7,6.3,False,8,6,18,2,7,10,0,49,True,False,True,No,Tier-3
12008,23,Female,Divorced,HR,25,61307.11,88,2.82,False,1,Physical,Small,IT,8.1,1.0,False,5,2,28,4,6,6,3,57,False,False,False,Occasional,Tier-2
12009,28,Female,Married,Support,34,130043.84,59,1.55,True,0,Physical,Small,Admin,7.3,6.9,False,9,4,5,3,1,9,2,12,False,True,True,Occasional,Metro
12010,61,Non-Binary,Widowed,Sales,37,191181.21,87,0.27,True,2,Both,Small,Sales,4.5,9.5,True,10,6,25,4,2,7,5,9,False,False,True,Yes,Tier-2
12011,35,Male,Widowed,Sales,21,197781.04,80,1.85,True,9,Physical,Small,Finance,5.1,7.5,True,1,9,14,5,4,5,2,33,False,False,True,Occasional,Tier-2
12012,59,Female,Widowed,Manager,29,181385.99,48,2.34,True,2,Both,Large,IT,7.3,4.6,True,2,9,12,3,8,9,7,99,False,False,True,Occasional,Tier-1
12013,46,Female,Married,Analyst,29,190130.07,50,0.17,True,10,None,Medium,Admin,6.8,8.7,True,7,4,15,3,8,5,5,15,False,False,True,Occasional,Tier-3
12014,42,Non-Binary,Widowed,Developer,16,147244.96,77,2.73,False,7,Physical,Large,Sales,8.3,2.3,True,7,4,1,7,4,10,0,22,True,True,False,Occasional,Tier-3
12015,38,Female,Married,Sales,5,43922.46,50,1.75,True,3,Both,Medium,Marketing,8.3,8.2,False,0,0,0,1,3,6,0,60,False,False,False,Occasional,Tier-2
12016,63,Female,Married,Analyst,29,192555.6,42,1.95,False,4,Mental,Large,Marketing,4.3,3.1,False,10,5,22,5,6,0,0,4,False,False,True,No,Metro
12017,20,Female,Married,Support,11,68869.11,79,1.88,False,8,Both,Large,HR,4.9,3.6,True,9,8,17,5,8,4,10,23,True,True,True,Yes,Metro
12018,35,Female,Married,Developer,18,33980.95,52,1.87,True,0,None,Small,Sales,8.2,1.7,True,4,4,11,9,7,10,5,56,True,True,True,Occasional,Tier-1
12019,41,Male,Widowed,Support,22,23828.84,42,0.35,False,10,Physical,Medium,IT,8.7,1.0,True,0,6,12,0,8,7,8,30,True,True,False,Occasional,Metro
12020,64,Female,Married,HR,7,188688.03,82,1.32,False,7,None,Large,Sales,4.8,7.8,True,0,1,27,7,8,3,0,49,True,False,True,No,Tier-1
12021,55,Non-Binary,Divorced,Support,38,55800.94,90,0.93,False,7,Mental,Medium,HR,4.8,1.3,False,1,1,21,6,7,7,6,47,True,False,False,Yes,Tier-2
12022,27,Male,Single,Support,7,36224.3,55,2.78,False,4,Both,Large,HR,4.5,1.2,True,9,0,6,5,6,1,2,67,False,False,False,Occasional,Tier-2
12023,44,Non-Binary,Single,Manager,22,115822.02,84,1.36,True,0,Both,Small,Admin,4.5,4.9,False,5,9,9,1,5,9,7,36,True,True,True,Occasional,Tier-3
12024,29,Male,Single,Analyst,37,20878.77,40,0.53,False,3,None,Small,Finance,7.1,2.8,False,6,8,0,1,0,0,10,27,False,False,False,Yes,Metro
12025,24,Male,Divorced,Developer,33,39028.38,87,0.07,True,1,Mental,Medium,Finance,5.8,9.7,True,1,5,13,3,5,10,8,95,True,False,False,Occasional,Tier-2
12026,34,Female,Single,Manager,25,31669.61,80,2.54,False,7,Both,Large,IT,5.0,2.0,False,9,10,6,10,6,7,0,85,True,True,True,Yes,Tier-3
12027,18,Female,Widowed,Manager,8,142961.45,51,2.22,True,0,None,Small,Finance,7.4,2.4,True,10,8,21,2,7,0,7,99,False,False,False,Occasional,Tier-3
12028,43,Non-Binary,Widowed,Sales,2,33563.4,47,1.63,False,7,Mental,Medium,Sales,5.3,5.9,True,10,4,14,5,8,6,4,14,True,False,True,Occasional,Tier-3
12029,32,Male,Divorced,Developer,4,106544.9,56,2.11,True,9,None,Medium,HR,8.0,0.1,False,6,4,8,0,2,0,7,32,True,False,True,Yes,Tier-2
12030,50,Male,Divorced,Manager,21,35138.33,89,2.95,True,0,None,Medium,Sales,7.8,4.6,False,10,9,26,5,9,6,1,1,False,False,False,No,Tier-1
12031,54,Female,Divorced,Sales,30,165435.81,57,2.07,False,2,Both,Medium,HR,8.8,0.8,False,8,7,5,5,6,1,9,100,True,True,True,Yes,Tier-3
12032,64,Male,Divorced,Manager,15,90723.21,38,2.14,False,6,Physical,Small,Finance,8.3,8.8,False,5,10,26,1,4,3,0,39,True,False,True,No,Tier-2
12033,48,Female,Single,Developer,34,21275.17,52,1.5,True,4,Mental,Medium,IT,8.3,0.0,False,6,3,14,9,8,9,3,19,False,True,False,Occasional,Metro
12034,52,Female,Married,Manager,23,187977.28,58,0.05,True,7,Mental,Medium,Admin,4.9,2.6,True,10,3,23,8,6,4,10,17,True,True,False,Occasional,Metro
12035,18,Non-Binary,Single,HR,17,154917.1,52,2.66,False,2,Both,Large,Sales,6.6,7.9,True,0,2,12,4,2,4,10,29,True,False,False,Occasional,Tier-1
12036,25,Female,Divorced,HR,12,172257.8,38,1.83,True,9,Both,Large,IT,7.5,2.2,True,7,0,15,2,7,0,5,66,False,False,True,No,Tier-3
12037,29,Female,Widowed,HR,25,114234.52,39,2.46,True,3,Both,Medium,IT,5.3,4.7,True,7,7,10,0,5,5,9,67,False,False,True,Yes,Tier-2
12038,36,Male,Divorced,HR,33,197289.19,57,1.93,True,0,Both,Small,Finance,5.2,5.5,True,5,4,4,3,6,4,0,99,True,False,True,Yes,Tier-1
12039,42,Non-Binary,Divorced,Support,25,151353.24,45,2.98,False,9,Mental,Large,HR,6.3,2.9,False,4,0,18,10,8,1,9,63,True,False,False,Occasional,Metro
12040,49,Non-Binary,Single,Analyst,8,56082.91,49,1.83,True,9,Both,Medium,Admin,8.1,2.2,False,8,6,10,5,10,2,2,85,True,True,False,No,Metro
12041,29,Non-Binary,Married,Manager,34,24102.34,87,1.95,False,5,Physical,Medium,Finance,8.8,3.4,True,9,5,22,9,4,2,6,85,True,True,True,No,Tier-1
12042,30,Female,Single,Manager,32,140138.99,73,1.48,False,0,Both,Large,Admin,8.7,8.0,True,1,2,9,3,8,3,9,80,False,False,True,Yes,Tier-1
12043,45,Non-Binary,Divorced,Manager,15,78955.41,56,2.72,True,4,None,Small,Admin,7.6,4.1,True,7,0,3,10,5,5,7,87,True,True,True,No,Tier-3
12044,18,Female,Widowed,Manager,9,155032.45,78,0.24,False,1,Both,Medium,Admin,8.2,7.2,True,0,10,15,0,10,1,4,92,False,False,True,Yes,Tier-2
12045,23,Female,Married,Sales,7,124925.79,47,0.01,False,0,Mental,Small,HR,6.1,9.9,False,3,6,18,2,0,0,9,73,False,False,True,No,Tier-2
